Subject,Age,Sex,World,VE_sequence,NovelFamiliar,LearningType,NS,ArousalPre,MoodPre,ArousalPost,MoodPost,TimeRaw,TimeRawTrimmed,TimeTrimmed,IdleTime,PathLength_Y,PathLength,AreaCovered,RoamingEntropy,MinimumPolygon,ObjectsVisited,ObjectsVisited20,ObjectVisits,ObjectVisits20,ObjectRevisits,Revisiting,Sinuosity,FractalDimension,numTurningPointsFlight160,numTurningPointsFlight180,numTurningPointsRaw160,numTurningPointsRaw180,AreaEfficiency,ObjectEfficiency,StepLengthCoeffVar,LagStepsPercent
681,46.0,female,Green,GreenGreen,familiar,deep,18.0,4.0,7.0,5.0,7.0,3072,2472,1208,430,59.599999999999994,363.4651601148462,25.0,0.48849611438196183,7284.330505128886,11.0,14.0,13.0,17.0,2.0,6.496688741721854,0.3629104011620008,1.0197901967676497,2,0,0,0,0.06878238341221096,0.030264248701372825,0.3931733713480675,0.0004046944556859571
682,11.0,male,Pink,PinkPink,familiar,deep,9.0,6.0,7.0,7.0,7.0,2627,2353,1345,264,90.99999999999994,531.8164495836479,39.0,0.5695045360314486,10407.329867546667,13.0,16.0,17.0,23.0,4.0,9.197026022304833,0.31169327951499703,1.0100489420434928,2,0,0,0,0.07333357219494167,0.024444524064980558,0.41326700796544463,0.0
683,21.0,male,Green,GreenPink,novel,deep,12.0,2.0,6.0,3.0,6.0,2546,2141,1263,160,87.89999999999999,547.3120392855467,31.0,0.5513026401331883,7706.642125222223,15.0,15.0,22.0,23.0,7.0,21.618368962787017,0.5434367084256321,1.049776876243587,2,0,3,1,0.05664044964270648,0.02740666918195475,0.3091797040162156,0.0
684,14.0,female,Green,GreenGreen,familiar,deep,13.0,7.0,5.0,5.0,5.0,2415,2074,1290,97,99.19999999999999,605.789276231681,42.0,0.6031250892478265,11033.460200204445,14.0,16.0,18.0,23.0,4.0,10.53875968992248,0.23840852540395424,1.0093016994434003,2,1,0,0,0.0693310391053164,0.023110346368438804,0.3829753926041618,0.000964785335262904
685,47.0,male,Green,GreenPink,novel,deep,14.0,7.0,8.0,5.0,5.0,3052,2729,1343,451,80.2,435.71297515029664,34.0,0.5018150080302353,10609.794067959996,9.0,11.0,10.0,15.0,1.0,3.9858525688756514,0.42410790975333656,1.0168242476522478,0,0,2,2,0.07803302159700867,0.020655799834502296,0.40047478223160365,0.00036656891495601173
686,10.0,female,Pink,PinkPink,familiar,deep,11.0,6.0,9.0,6.0,8.0,1836,1652,1351,1003,23.899999999999977,134.76287093460363,14.0,0.374663987908567,1605.0434416666667,7.0,9.0,7.0,9.0,0.0,0.0,0.2056020462113927,1.0033214706767497,0,0,0,0,0.10388618098521943,0.051943090492609714,0.26246749830387944,0.0
687,13.0,male,Green,GreenGreen,familiar,deep,11.0,5.0,7.0,5.0,7.0,2891,2306,1198,481,85.0,572.0950050386343,33.0,0.5185625718218511,7005.2114986666675,14.0,16.0,24.0,25.0,10.0,11.379799666110184,0.5571668641120211,1.0430528497930485,2,0,3,1,0.05768272701099963,0.02447145994406045,0.45541570183953306,0.0004338394793926247
688,70.0,male,Green,GreenGreen,familiar,deep,17.0,2.0,9.0,2.0,9.0,2590,2104,1220,539,58.8,308.9478167768733,26.0,0.499130617902487,4396.359782060001,11.0,14.0,13.0,17.0,2.0,12.592622950819672,0.28279360489985617,1.009908358894518,0,0,2,1,0.08415660700000216,0.03560471834615476,0.3317569550470341,0.0
689,17.0,male,Pink,PinkGreen,novel,deep,13.0,7.0,7.0,5.0,6.0,2409,2290,1427,212,103.99999999999989,592.7694868968679,36.0,0.5550873590425384,10264.469670115557,11.0,14.0,17.0,21.0,6.0,16.915907498248075,0.3856887434498204,1.0240482958245583,4,1,1,1,0.060731870981515966,0.018556960577685435,0.4282204189678094,0.0
690,49.0,female,Green,GreenPink,novel,deep,19.0,6.0,7.0,6.0,7.0,2921,2652,1363,465,76.19999999999999,441.4084780119782,31.0,0.5218507182826512,6245.289395555555,13.0,16.0,18.0,24.0,5.0,17.754952311078505,0.24156646973191379,1.0083888673822101,0,0,1,1,0.07022973400877627,0.02945117877787392,0.3750911100175874,0.0007544322897019992
691,14.0,male,Green,GreenGreen,familiar,deep,13.0,4.0,5.0,4.0,6.0,2795,2452,1317,146,364.70000000000005,595.7643763538201,37.0,0.5791505892307706,10113.471842044442,15.0,18.0,22.0,24.0,7.0,10.698557327258921,0.6876771456111183,1.0530932650812506,4,0,14,6,0.062105089643738565,0.025177739044758878,0.31852072815813137,0.0
693,9.0,female,Green,GreenPink,novel,deep,11.0,8.0,8.0,8.0,8.0,2607,2363,1361,539,64.19999999999999,395.7774331553127,24.0,0.4806624046038228,6191.265510417778,11.0,14.0,17.0,22.0,6.0,18.44452608376194,0.45147565726841393,1.0326715900883086,1,0,0,0,0.060640142639415764,0.027793398709732228,0.36790864038178867,0.0
695,36.0,male,Green,GreenGreen,familiar,deep,15.0,8.0,7.0,9.0,8.0,2938,2204,1127,231,135.79999999999998,434.2083004298331,28.0,0.5152116562899182,4752.1202805,8.0,10.0,16.0,14.0,8.0,21.39396628216504,0.7479517909705417,1.0758327398279286,1,1,5,2,0.06448517905411327,0.018424336872603794,0.34943397111196256,0.0
696,64.0,male,Pink,PinkPink,familiar,deep,10.0,2.0,8.0,1.0,6.0,2640,2240,1274,765,29.499999999999957,158.25118419775885,13.0,0.38110246372223455,1908.5271432800012,4.0,4.0,4.0,4.0,0.0,0.10910518053375197,0.2592615117852124,1.01053256607739,0,0,2,1,0.08214788449073802,0.025276272150996315,0.5325843753907452,0.0008932559178204555
697,41.0,female,Green,GreenPink,novel,deep,10.0,9.0,8.0,8.0,8.0,4534,4245,1406,342,32678.8,574.1417610882572,49.0,0.5334945889875767,16829.218903439993,10.0,12.0,10.0,12.0,0.0,4.970128022759602,0.25259884056225973,1.0189033042585351,1,0,2,2,0.08534477601337156,0.017417301227218684,0.5659944894227902,0.022148916116870875
698,41.0,male,Pink,PinkGreen,novel,deep,19.0,3.0,9.0,3.0,8.0,2178,1887,1301,281,79.9999999999999,499.6842054170627,33.0,0.5541448996463924,6202.619213386665,11.0,16.0,18.0,24.0,7.0,14.06533435818601,0.37712983054491717,1.020959662721578,5,1,3,3,0.06604171122930826,0.02201390374310275,0.34196120012788844,0.0
699,8.0,male,Green,GreenGreen,familiar,deep,11.0,4.0,9.0,5.0,8.0,2888,2656,1381,450,74.2,420.9253798667923,23.0,0.4899591101769546,5443.518344964442,9.0,10.0,11.0,15.0,2.0,21.28530050687907,0.8498460660890003,1.0886642195161906,2,2,3,0,0.05464151391222518,0.021381461965653333,0.3253503173004904,0.0003766478342749529
700,10.0,female,Pink,PinkPink,familiar,deep,12.0,4.0,8.0,5.0,9.0,2552,2308,1358,841,56.099999999999966,250.547455265069,25.0,0.48086263797455336,5771.63482336889,6.0,10.0,6.0,10.0,0.0,1.8041237113402062,0.3232909663777233,1.0172722710120472,1,0,0,0,0.09978149637780602,0.023947559130673444,0.3823406972008555,0.0
701,8.0,male,Green,GreenPink,novel,deep,10.0,7.0,8.0,7.0,8.0,2744,2373,1299,557,108.19999999999999,359.5062118620063,26.0,0.49072250095363357,6601.005690586665,10.0,12.0,13.0,16.0,3.0,10.24557351809084,0.3542296580555004,1.017259343521157,2,1,0,0,0.07232142072131956,0.027815931046661368,0.3687756682135715,0.0
702,8.0,male,Green,GreenGreen,familiar,deep,12.0,9.0,9.0,5.0,7.0,4217,3824,1362,762,7080.3,276.5433527999055,21.0,0.4370762834945561,4825.249093333333,4.0,5.0,5.0,5.0,1.0,9.497063142437591,0.42466835613408066,1.0176602034770106,1,0,0,0,0.075937460753919,0.014464278238841714,0.5121767254854158,0.0
704,8.0,male,Pink,PinkGreen,novel,deep,9.0,7.0,9.0,8.0,9.0,2549,2364,1393,392,77.99999999999996,436.0160322051204,31.0,0.5404963384755807,7744.758590577776,8.0,13.0,11.0,17.0,3.0,12.951902368987795,0.36859924769721714,1.0151222939584934,2,0,2,2,0.07109830306748054,0.018347949178704654,0.4294721262383271,0.0008463817181548879
705,46.0,male,Pink,PinkPink,familiar,deep,20.0,4.0,8.0,4.0,8.0,2307,1966,1280,382,64.79999999999993,406.07613993976884,36.0,0.5616887832809184,9674.792009484445,13.0,15.0,15.0,16.0,2.0,6.04375,0.35124279019029797,1.0163551649602949,2,1,1,1,0.08865332497826564,0.032013700686595925,0.38681575535869184,0.0
706,11.0,female,Green,GreenPink,novel,deep,9.0,5.0,8.0,5.0,8.0,2347,1886,1207,690,39.99999999999999,234.9545498073189,19.0,0.42240220552819613,2248.1437863999986,7.0,8.0,10.0,12.0,3.0,40.47473073736537,0.28025243000579525,1.007448256149918,0,0,0,0,0.08086670386073173,0.02979299615921695,0.4052215165441141,0.0010610079575596816
707,11.0,male,Green,GreenGreen,familiar,deep,7.0,4.0,7.0,7.0,8.0,3122,2661,1280,380,127.49999999999999,446.94774143517077,35.0,0.5546365423713885,11043.82458303778,14.0,14.0,17.0,21.0,3.0,11.3296875,0.29758065956639623,1.0138653382842033,0,0,1,1,0.0783089313475739,0.031323572539029565,0.3454878770630235,0.0007518796992481203
708,24.0,female,Green,GreenPink,novel,deep,13.0,3.0,7.0,4.0,8.0,2571,2177,1272,727,43.79999999999999,270.12097305023576,23.0,0.48120872853542285,5691.007028444441,10.0,13.0,12.0,14.0,2.0,5.591194968553459,0.32343656430628726,1.0117273655847985,1,0,0,0,0.08514703519790214,0.03702045008604441,0.29723713820528486,0.0
709,25.0,male,Pink,PinkPink,familiar,deep,15.0,2.0,9.0,2.0,9.0,2150,1550,1083,202,68.09999999999992,425.0317634233675,27.0,0.48128966425250486,7147.560570000001,12.0,15.0,15.0,20.0,3.0,24.34533702677747,0.5341496956846782,1.035550007653883,5,1,2,2,0.06352466409223567,0.02823318404099363,0.32665427985370254,0.0
710,16.0,female,Green,GreenGreen,familiar,deep,8.0,6.0,9.0,7.0,6.0,3003,2455,1228,301,79.0,440.62089184123636,30.0,0.53822221004348,7111.401721351109,8.0,8.0,11.0,11.0,3.0,15.787459283387623,0.3260416113215716,1.0202964149597595,2,0,4,4,0.06808574117908495,0.018156197647755987,0.37902937205368753,0.0
711,68.0,male,Pink,PinkPink,familiar,deep,12.0,6.0,8.0,4.0,8.0,2244,1727,1156,925,13.899999999999983,76.09905192882547,4.0,0.1989779700220785,72.16411333333346,2.0,2.0,3.0,7.0,1.0,32.40138408304498,1.2353824298304024,1.1254603583361786,0,0,3,3,0.052563072713982716,0.026281536356991358,0.43240512422299643,0.0
713,9.0,male,Green,GreenGreen,familiar,deep,14.0,3.0,9.0,1.0,9.0,2748,1923,1051,401,63.3,351.64683424958815,17.0,0.4076764139574639,3125.3510841533343,8.0,9.0,14.0,16.0,6.0,49.433872502378684,0.37308377169369356,1.0240721489895799,3,0,0,0,0.048343958609147954,0.0227500981690108,0.26729380027394967,0.0
715,38.0,male,Pink,PinkPink,familiar,deep,16.0,4.0,7.0,5.0,7.0,2112,1867,1327,249,137.29999999999995,485.89817423244693,36.0,0.5481689503145901,6167.092784253336,13.0,16.0,13.0,21.0,0.0,2.864355689525245,0.6712252355067959,1.0660639056786807,1,0,3,1,0.07408959718127713,0.026754576759905627,0.33925165818698494,0.0
716,38.0,female,Green,GreenPink,novel,deep,17.0,3.0,9.0,3.0,9.0,2747,2488,1360,363,83.29999999999998,497.28626159499913,31.0,0.5472522172182452,8797.51115830222,15.0,18.0,20.0,25.0,5.0,15.150735294117647,0.3229961595687901,1.014682309909822,2,1,1,0,0.062338339894149504,0.030163712852007824,0.35631137993100387,0.0008041817450743868
717,38.0,male,Pink,PinkGreen,novel,deep,24.0,2.0,8.0,2.0,8.0,2091,1909,1371,396,73.29999999999991,434.0235032481879,32.0,0.5407255616139293,5918.665103555555,12.0,15.0,16.0,24.0,4.0,13.337709700948214,0.32830086850592977,1.0154507222675906,2,1,3,1,0.07372872611855175,0.027648272294456905,0.3584970129274462,0.0
718,46.0,male,Pink,PinkPink,familiar,deep,21.0,3.0,8.0,4.0,8.0,2434,2244,1384,553,52.99999999999995,326.16552195141094,31.0,0.5162676253095219,7292.328380000001,9.0,10.0,10.0,12.0,1.0,5.854768786127168,0.24793652603918978,1.0095135904306107,0,0,0,0,0.0950437673931032,0.02759335182380416,0.42757193561893414,0.0
719,33.0,female,Green,GreenPink,novel,deep,20.0,5.0,9.0,5.0,8.0,2529,2204,1309,107,99.19999999999997,599.0076665078841,41.0,0.5982714564873166,9920.32697980445,12.0,17.0,17.0,28.0,5.0,12.325439266615737,0.42634605099246176,1.0296234459199192,1,0,1,1,0.06844653631734506,0.020033132580686355,0.30151963249177705,0.00045392646391284613
720,20.0,female,Pink,PinkGreen,novel,deep,18.0,8.0,8.0,8.0,9.0,2365,2027,1287,956,24.49999999999997,149.6317854664072,12.0,0.36930156839865885,950.6359443199998,5.0,6.0,6.0,7.0,1.0,62.043512043512045,0.3474822914743366,1.0135611470589692,1,0,0,0,0.08019686433999036,0.03341536014166265,0.36863876672280377,0.0
721,77.0,male,Green,GreenPink,novel,deep,15.0,5.0,8.0,3.0,8.0,2808,2545,1361,909,35.80000000000001,215.17562205095314,15.0,0.3814675274875355,3763.5851451066665,9.0,9.0,11.0,10.0,2.0,7.2814107274063185,0.33742815922841446,1.0153632140596707,1,1,1,1,0.06971049906595847,0.041826299439575075,0.3178553899033601,0.0
722,10.0,female,Green,GreenPink,novel,deep,8.0,5.0,7.0,5.0,8.0,2670,2072,1165,801,30.4,128.70906123697682,10.0,0.3096841852774651,1279.8482382000002,5.0,7.0,6.0,8.0,1.0,0.010300429184549357,0.4972979379928853,1.026553861900473,0,0,4,2,0.0776946075427291,0.03884730377136455,0.44404987288009595,0.0004828585224529213
723,22.0,male,Green,GreenGreen,familiar,deep,19.0,4.0,8.0,4.0,8.0,3954,3498,1328,412,6412.1,551.13684457151,42.0,0.5148056477559232,13359.068414653335,9.0,10.0,10.0,14.0,1.0,2.8501506024096384,0.27890374176946237,1.0090815371619817,1,0,0,0,0.07620611906767649,0.016329882657359247,0.4039691009845627,0.0008578781812982557
724,41.0,male,Pink,PinkPink,familiar,deep,16.0,7.0,9.0,8.0,8.0,2741,2441,1337,271,80.89999999999995,470.61760711590324,40.0,0.5907690585816375,10738.409619555554,12.0,14.0,12.0,14.0,0.0,1.1278982797307404,0.34318078098327937,1.016447607708011,1,0,2,0,0.08499469504579933,0.0254984085137398,0.4625471286146725,0.000819672131147541
725,8.0,male,Pink,PinkGreen,novel,deep,12.0,5.0,7.0,5.0,7.0,2513,2112,1262,65,110.1999999999999,602.5027479994744,45.0,0.6092595570827755,10349.18684053333,14.0,18.0,19.0,28.0,5.0,10.467511885895403,0.24642164417230553,1.0104021775848595,0,0,0,0,0.07468845602682506,0.023236408541678903,0.41182057290769325,0.0004737091425864519
727,12.0,female,Green,GreenPink,novel,deep,10.0,5.0,7.0,7.0,7.0,2801,2376,1274,205,103.29999999999998,539.7553809702126,52.0,0.6373072907951747,16618.354177777772,9.0,12.0,10.0,13.0,1.0,0.5949764521193093,0.25596422818150105,1.007842147520461,0,0,0,0,0.09633993811516946,0.016674220058394713,0.35351199967027563,0.0
728,14.0,female,Green,GreenPink,novel,deep,12.0,3.0,8.0,2.0,8.0,2643,2079,1181,730,41.999999999999986,238.78676238830488,20.0,0.3985663539944721,5931.722569413336,5.0,8.0,6.0,9.0,1.0,0.47332768839966133,0.35989366005030077,1.0148427696312268,0,0,1,1,0.08375673676364374,0.020939184190910936,0.3091637618578207,0.0
730,16.0,male,Pink,PinkPink,familiar,deep,12.0,1.0,9.0,2.0,8.0,2628,2301,1315,218,127.19999999999993,486.6935304254185,34.0,0.553961609559241,8148.347790179999,9.0,12.0,10.0,17.0,1.0,6.330798479087452,0.5415452723147021,1.0447048901390668,0,0,3,1,0.06985915750776597,0.018492129928526287,0.4285026545365555,0.0004347826086956522
731,50.0,male,Pink,PinkGreen,novel,deep,20.0,3.0,7.0,4.0,7.0,2121,1872,1325,136,90.39999999999989,560.6620575439447,42.0,0.5960005686472502,8735.779217777777,17.0,17.0,21.0,28.0,4.0,8.168301886792452,0.36928771223690343,1.0170328847584145,2,2,1,1,0.07491143628300198,0.030321295638357944,0.36506887694166407,0.0
732,29.0,male,Green,GreenGreen,familiar,deep,19.0,8.0,9.0,7.0,9.0,2563,2280,1336,456,75.69999999999999,424.22145848023405,33.0,0.5479479772591639,8617.37369136,10.0,12.0,11.0,15.0,1.0,4.566616766467066,0.5807212466396348,1.0481743550395344,0,0,3,3,0.077789558590982,0.023572593512418784,0.28362877587930574,0.0
733,10.0,female,Pink,PinkGreen,novel,deep,10.0,6.0,7.0,8.0,8.0,2218,1683,1140,608,42.39999999999994,263.47180699819125,24.0,0.4549660631458644,4828.879300779999,10.0,12.0,12.0,13.0,2.0,8.085087719298246,0.3406700448684851,1.0159462070764373,2,0,1,1,0.09109134018337212,0.037954725076405044,0.29964268110147974,0.0
734,43.0,male,Pink,PinkPink,familiar,deep,13.0,2.0,7.0,1.0,7.0,2423,2220,1376,622,55.399999999999935,354.16580490345433,26.0,0.46378864048521273,5807.057388826666,12.0,13.0,15.0,17.0,3.0,9.3125,0.35463682318973133,1.01725362381532,3,2,4,4,0.0734119433328342,0.03388243538438501,0.3818050839494302,0.0
735,25.0,female,Pink,PinkGreen,novel,deep,7.0,6.0,8.0,4.0,7.0,2080,1914,1382,735,48.19999999999993,236.42953782443868,12.0,0.396841086631583,1852.1888199999994,5.0,8.0,9.0,15.0,4.0,66.95803183791607,0.47598686199477636,1.0288509016700373,2,0,1,1,0.05075507954894633,0.02114794981206097,0.32593004632483813,0.0
736,8.0,female,Green,GreenPink,novel,deep,13.0,5.0,8.0,6.0,8.0,2592,2140,1240,767,38.39999999999999,224.05904030861507,16.0,0.42523443742973244,2901.430624160001,9.0,11.0,12.0,12.0,3.0,16.64758064516129,0.3932528582562542,1.0172703240008505,2,1,4,3,0.07140974976042866,0.04016798424024112,0.33357897774453366,0.0
737,12.0,female,Green,GreenGreen,familiar,deep,11.0,5.0,7.0,2.0,7.0,2775,2489,1347,381,79.3,489.1530994581908,22.0,0.4848893961965876,3819.1993059555566,11.0,14.0,22.0,24.0,11.0,54.70824053452116,0.4786109039126118,1.0349929938214175,4,0,1,0,0.04497569375389473,0.022487846876947364,0.3257810608758988,0.0
738,44.0,female,Pink,PinkGreen,novel,deep,22.0,1.0,8.0,1.0,8.0,2113,1855,1318,758,38.69999999999994,201.78310149168487,19.0,0.4402598161322569,3433.445,7.0,11.0,8.0,12.0,1.0,17.100151745068285,0.347491723400124,1.0102663532078786,1,0,0,0,0.0941605112595762,0.0346907146745807,0.3421262548860525,0.0
739,11.0,female,Green,GreenPink,novel,deep,6.0,7.0,9.0,9.0,9.0,2553,2033,1196,301,74.6,460.23254251065623,29.0,0.5308458499784414,5481.882829511112,14.0,14.0,20.0,22.0,6.0,17.254180602006688,0.35992503591281955,1.017076154038217,3,0,0,0,0.06301162417111895,0.030419404772264326,0.2802445934788733,0.0
740,45.0,male,Pink,PinkPink,familiar,deep,18.0,1.0,7.0,1.0,9.0,2646,2421,1374,181,95.19999999999992,555.6746129932058,48.0,0.6132268643987019,10949.715509333335,14.0,17.0,16.0,21.0,2.0,6.7809315866084425,0.23974057870158139,1.006706899815672,1,0,0,0,0.08638148815444785,0.02519460071171396,0.41930374340568893,0.0
741,12.0,male,Pink,PinkGreen,novel,deep,14.0,7.0,8.0,8.0,8.0,2118,1957,1387,305,90.59999999999991,499.10439560493995,30.0,0.5289370219614408,5134.142140346665,11.0,11.0,18.0,23.0,7.0,29.19610670511896,0.34544494245996005,1.0161322508046466,3,1,2,2,0.06010766537857971,0.022039477305479227,0.3737094637653208,0.0
742,40.0,female,Green,GreenGreen,familiar,deep,20.0,5.0,9.0,5.0,9.0,2748,2428,1327,229,91.49999999999999,556.0625636809673,36.0,0.5781544125524399,7528.382459222224,14.0,18.0,21.0,27.0,7.0,17.51469480030143,0.24467477586512296,1.0091074956749657,2,0,0,0,0.06474091649272486,0.02517702308050411,0.2971310458773556,0.0
743,8.0,male,Pink,PinkGreen,novel,deep,12.0,7.0,9.0,1.0,9.0,2334,1953,1257,596,48.79999999999994,306.38845124556985,27.0,0.4596063772706191,5708.039759762222,10.0,14.0,11.0,15.0,1.0,2.1805887032617344,0.35248813892008546,1.0209402815334334,1,1,0,0,0.08812342596542434,0.03263830591312013,0.3665968156760935,0.0
744,49.0,male,Pink,PinkGreen,novel,deep,20.0,3.0,7.0,3.0,7.0,2066,1647,1197,322,68.59999999999991,435.5373750368791,30.0,0.5214232727084226,6482.142603944443,11.0,13.0,14.0,22.0,3.0,13.91812865497076,0.3033787871608554,1.010917546150556,2,0,1,1,0.06888042615736423,0.025256156257700217,0.33509588558536196,0.0
746,12.0,male,Pink,PinkPink,familiar,deep,8.0,6.0,7.0,6.0,7.0,2630,2433,1389,474,76.79999999999993,482.77210769913995,32.0,0.5319824052123502,8493.516002584443,12.0,15.0,17.0,20.0,5.0,14.704103671706264,0.3458262263409863,1.0144188750745893,4,2,0,0,0.06628386248847286,0.02485644843317732,0.3890448646254887,0.0
747,14.0,male,Green,GreenGreen,familiar,deep,11.0,5.0,8.0,5.0,7.0,2781,2175,1175,213,80.09999999999998,466.6808570008732,29.0,0.5116788387589492,7006.239052444445,14.0,15.0,16.0,24.0,2.0,13.388085106382979,0.6422099715539411,1.0579943277272084,0,0,6,2,0.06214096756907631,0.029999087791967874,0.3389706119835643,0.0
750,30.0,male,Pink,PinkGreen,novel,deep,27.0,1.0,7.0,1.0,7.0,2326,2176,1405,338,78.4999999999999,508.1184641049455,31.0,0.5224521957159832,5592.699512499998,11.0,13.0,18.0,21.0,7.0,24.152313167259788,0.4254080015306509,1.0263135839385313,5,1,1,1,0.06100939483592027,0.02164849494177816,0.39043267304131873,0.0
751,8.0,female,Green,GreenGreen,familiar,deep,13.0,3.0,7.0,1.0,5.0,3407,3015,1329,972,27.39999999999999,158.14986971898833,8.0,0.26848578265057027,924.5685666666667,4.0,5.0,7.0,8.0,3.0,27.653122648607976,0.5792730413950344,1.0429682583359585,1,0,3,3,0.05058492943569891,0.025292464717849454,0.405817829122124,0.0
752,29.0,female,Pink,PinkPink,familiar,deep,24.0,3.0,8.0,3.0,8.0,1920,1746,1365,314,82.0999999999999,507.0613189335807,31.0,0.5181331359818379,6082.614916666666,12.0,13.0,20.0,25.0,8.0,32.98974358974359,0.33941894912655796,1.019171302371796,3,2,2,0,0.06113659007789677,0.023665776804347137,0.2729388220888695,0.0
753,12.0,male,Green,GreenPink,novel,deep,7.0,8.0,9.0,2.0,9.0,3085,2808,1367,558,192.89999999999998,404.70176494483167,19.0,0.3734549143707771,3238.170338239999,9.0,9.0,14.0,16.0,5.0,16.827359180687637,0.9242056412576806,1.106843328375918,1,0,13,7,0.046948152061036974,0.022238598344701724,0.38595633180916084,0.0
754,9.0,female,Pink,PinkGreen,novel,deep,12.0,7.0,9.0,8.0,9.0,2073,1793,1299,837,31.499999999999964,197.1757801967973,14.0,0.36820965454177124,1739.5016665600006,6.0,8.0,9.0,14.0,3.0,58.485758275596616,0.4231678354316732,1.0247814057081714,1,0,1,0,0.07100263524265948,0.030429700818282637,0.37829630259038444,0.0
755,9.0,male,Pink,PinkGreen,novel,deep,11.0,6.0,7.0,6.0,7.0,2548,2234,1317,564,63.29999999999998,305.93059477041663,24.0,0.4838856790735725,6331.507094439998,7.0,11.0,8.0,16.0,1.0,13.093394077448748,0.38471320861918756,1.0219090528626287,1,0,3,3,0.07844916595546982,0.02288100673701203,0.4407245084404868,0.0013434841021047917
756,41.0,male,Pink,PinkPink,familiar,deep,25.0,6.0,8.0,6.0,8.0,2213,2015,1367,332,79.09999999999991,502.69505106147585,34.0,0.5575656998877232,8639.10096,12.0,17.0,18.0,22.0,6.0,18.997805413313827,0.3998231781217508,1.016100392441349,5,2,0,0,0.06763543808160954,0.023871331087626898,0.3400623142254093,0.0
757,39.0,female,Green,GreenGreen,familiar,deep,20.0,5.0,8.0,5.0,8.0,2936,2661,1361,163,99.4,586.4203450479431,35.0,0.5803395888499006,8553.56620077778,15.0,16.0,24.0,25.0,9.0,19.799412196914034,0.34531216087490635,1.0162291932287493,3,1,0,0,0.059684150278139746,0.025578921547774178,0.33207583062902096,0.0007518796992481203
758,57.0,male,Green,GreenPink,novel,deep,12.0,5.0,7.0,5.0,7.0,3007,2711,1354,273,100.1,541.0099931930098,38.0,0.5843118876576514,9772.695284720001,14.0,15.0,20.0,21.0,6.0,8.740768094534712,0.2758421774768355,1.010369516118558,1,0,3,2,0.0702389983144788,0.025877525694807977,0.4014988621727126,0.001107011070110701
759,11.0,male,Pink,PinkPink,familiar,deep,13.0,7.0,8.0,7.0,8.0,2406,2248,1403,354,113.69999999999995,488.38818964709844,38.0,0.5597396445885652,8944.506090444442,12.0,16.0,17.0,19.0,5.0,12.938702779757662,0.3555820388315564,1.0200923878316117,1,0,0,0,0.0778069593113179,0.024570618729889863,0.44081930093473987,0.0
760,9.0,female,Pink,PinkGreen,novel,deep,11.0,5.0,9.0,4.0,7.0,2322,2162,1398,503,63.99999999999993,401.49107436462486,30.0,0.516287307990033,8756.99837494,11.0,14.0,14.0,18.0,3.0,11.331902718168813,0.31172295076578366,1.014289502392969,2,0,1,1,0.07472146185933562,0.027397869348423063,0.4223698482645655,0.0
762,12.0,female,Pink,PinkGreen,novel,deep,18.0,8.0,8.0,9.0,8.0,2249,1516,1012,628,29.699999999999953,165.17173713351892,14.0,0.39260824071101447,1457.0664068622227,6.0,6.0,9.0,7.0,3.0,38.72826086956522,0.4404508266349039,1.0208832736334181,1,0,0,0,0.08476026372891447,0.036325827312391916,0.34329112649442595,0.0
763,39.0,female,Green,GreenPink,novel,deep,10.0,5.0,8.0,2.0,7.0,2561,2338,1371,509,65.1,402.0344970449323,31.0,0.5267360256098026,7646.630225777781,12.0,16.0,15.0,20.0,3.0,7.973012399708242,0.2595711706501198,1.0091783707252056,2,0,3,2,0.07710781096612057,0.02984818489011119,0.3020772925774611,0.0
764,11.0,male,Pink,PinkPink,familiar,deep,8.0,7.0,8.0,7.0,9.0,2297,2062,1348,448,70.49999999999991,440.2553557537045,25.0,0.4683576132899515,4591.388930559998,11.0,12.0,17.0,20.0,6.0,24.747032640949556,0.36512813041460285,1.0193872304534781,3,2,1,1,0.05678522628577844,0.024985499565742513,0.3649191802577181,0.0
765,43.0,male,Pink,PinkGreen,novel,deep,17.0,4.0,9.0,4.0,9.0,2401,1992,1246,607,45.999999999999936,241.05285665057613,22.0,0.47953059673232157,3593.0098000000007,9.0,11.0,10.0,13.0,1.0,0.3707865168539326,0.4087632459053378,1.019883363853356,0,0,2,2,0.09126629033021841,0.037336209680543894,0.42019727529608725,0.0
766,12.0,female,Pink,PinkPink,familiar,deep,12.0,6.0,7.0,3.0,6.0,2436,2100,1295,438,69.39999999999993,413.55664033614704,34.0,0.5448570780816238,7404.101262833333,10.0,15.0,12.0,20.0,2.0,7.436293436293436,0.36721580942820886,1.016681092466646,3,0,0,0,0.08221364786299677,0.024180484665587285,0.3647376475626513,0.0
767,8.0,male,Green,GreenGreen,familiar,deep,9.0,6.0,9.0,7.0,5.0,3025,2725,1353,498,84.69999999999999,415.32532690147343,31.0,0.5122794971643466,7306.61876192,11.0,13.0,13.0,14.0,2.0,2.0436067997043605,0.4064729515886242,1.023805471364935,0,0,0,0,0.074640283151704,0.026485261763507868,0.374487989180949,0.0003671071953010279
768,37.0,female,Pink,PinkPink,familiar,deep,28.0,2.0,9.0,2.0,9.0,1954,1822,1400,659,50.29999999999994,296.513979780501,25.0,0.49604157944351474,5420.78139716,9.0,13.0,11.0,14.0,2.0,11.675714285714285,0.353874933016152,1.0178420260981023,1,0,5,4,0.08431305673515505,0.030352700424655817,0.3765002820237792,0.0
